"tcin","type","id","gtin","sort_by","search_term","category_id","url","customer_zipcode","page","max_page","delivery_type","include_out_of_stock","facets","reviewer_type","review_stars","review_media_type","store_stock_zipcode","only_in_stock"
 "12934645","product",,,,,,,,,,,,,,,,,
 "14770376","product",,,,,,,,,,,,,,,,,
 "89297737","product",,,,,,,,,,,,,,,,,
 "81504712","product",,,,,,,,,,,,,,,,,
 "54009068","product",,,,,,,,,,,,,,,,,
 "31173134","product",,,,,,,,,,,,,,,,,
 "54581361","product",,,,,,,,,,,,,,,,,
 "81491148","product",,,,,,,,,,,,,,,,,
 "87575805","product",,,,,,,,,,,,,,,,,
 "13653322","product",,,,,,,,,,,,,,,,,
 "86813111","product",,,,,,,,,,,,,,,,,
 "81608526","product",,,,,,,,,,,,,,,,,
 "76550905","product",,,,,,,,,,,,,,,,,
 "78390009","product",,,,,,,,,,,,,,,,,
 "81504866","product",,,,,,,,,,,,,,,,,
 "14768022","product",,,,,,,,,,,,,,,,,
 "90209899","product",,,,,,,,,,,,,,,,,
 "81425784","product",,,,,,,,,,,,,,,,,
 "81491368","product",,,,,,,,,,,,,,,,,
 "54013486","product",,,,,,,,,,,,,,,,,
 "81406362","product",,,,,,,,,,,,,,,,,
 "81425788","product",,,,,,,,,,,,,,,,,
 "90209693","product",,,,,,,,,,,,,,,,,
 "81504872","product",,,,,,,,,,,,,,,,,
 "13332629","product",,,,,,,,,,,,,,,,,
 "53525108","product",,,,,,,,,,,,,,,,,
 "13097138","product",,,,,,,,,,,,,,,,,
 "15418428","product",,,,,,,,,,,,,,,,,
 "89282022","product",,,,,,,,,,,,,,,,,
 "88763810","product",,,,,,,,,,,,,,,,,
 "87544297","product",,,,,,,,,,,,,,,,,
 "84272155","product",,,,,,,,,,,,,,,,,
 "15004689","product",,,,,,,,,,,,,,,,,
 "86261986","product",,,,,,,,,,,,,,,,,
 "47090982","product",,,,,,,,,,,,,,,,,
 "14770080","product",,,,,,,,,,,,,,,,,
 "81504870","product",,,,,,,,,,,,,,,,,
 "50246562","product",,,,,,,,,,,,,,,,,
 "13220933","product",,,,,,,,,,,,,,,,,
 "51989282","product",,,,,,,,,,,,,,,,,
 "14940704","product",,,,,,,,,,,,,,,,,
 "14936464","product",,,,,,,,,,,,,,,,,
 "81425005","product",,,,,,,,,,,,,,,,,
 "31173124","product",,,,,,,,,,,,,,,,,
 "87545452","product",,,,,,,,,,,,,,,,,
 "14769015","product",,,,,,,,,,,,,,,,,
 "13352910","product",,,,,,,,,,,,,,,,,
 "76550909","product",,,,,,,,,,,,,,,,,
 "17074107","product",,,,,,,,,,,,,,,,,
 "47106393","product",,,,,,,,,,,,,,,,,
 "14940705","product",,,,,,,,,,,,,,,,,
 "54024846","product",,,,,,,,,,,,,,,,,
 "54212906","product",,,,,,,,,,,,,,,,,
 "15418461","product",,,,,,,,,,,,,,,,,
 "53664478","product",,,,,,,,,,,,,,,,,
 "47106185","product",,,,,,,,,,,,,,,,,
 "12935579","product",,,,,,,,,,,,,,,,,
 "90306570","product",,,,,,,,,,,,,,,,,
 "85378121","product",,,,,,,,,,,,,,,,,
 "87579191","product",,,,,,,,,,,,,,,,,
 "13386254","product",,,,,,,,,,,,,,,,,
 "81406358","product",,,,,,,,,,,,,,,,,
 "86795433","product",,,,,,,,,,,,,,,,,
 "16185685","product",,,,,,,,,,,,,,,,,
 "86795434","product",,,,,,,,,,,,,,,,,
 "87543901","product",,,,,,,,,,,,,,,,,
 "81425800","product",,,,,,,,,,,,,,,,,
 "53165343","product",,,,,,,,,,,,,,,,,
 "87575806","product",,,,,,,,,,,,,,,,,
 "81502608","product",,,,,,,,,,,,,,,,,
 "14936469","product",,,,,,,,,,,,,,,,,
 "81425779","product",,,,,,,,,,,,,,,,,
 "81425790","product",,,,,,,,,,,,,,,,,
 "81327709","product",,,,,,,,,,,,,,,,,
 "51811207","product",,,,,,,,,,,,,,,,,
 "17098535","product",,,,,,,,,,,,,,,,,
 "81476037","product",,,,,,,,,,,,,,,,,
 "89145046","product",,,,,,,,,,,,,,,,,
 "78390005","product",,,,,,,,,,,,,,,,,
 "80937951","product",,,,,,,,,,,,,,,,,
 "81425782","product",,,,,,,,,,,,,,,,,
 "47106312","product",,,,,,,,,,,,,,,,,
 "86912174","product",,,,,,,,,,,,,,,,,
 "81327847","product",,,,,,,,,,,,,,,,,
 "84266280","product",,,,,,,,,,,,,,,,,
 "76550904","product",,,,,,,,,,,,,,,,,
 "14770389","product",,,,,,,,,,,,,,,,,
 "14941793","product",,,,,,,,,,,,,,,,,
 "87543900","product",,,,,,,,,,,,,,,,,
 "31173189","product",,,,,,,,,,,,,,,,,
 "14936554","product",,,,,,,,,,,,,,,,,
 "81540095","product",,,,,,,,,,,,,,,,,
 "14840622","product",,,,,,,,,,,,,,,,,
 "47111533","product",,,,,,,,,,,,,,,,,
 "54579442","product",,,,,,,,,,,,,,,,,
 "78389922","product",,,,,,,,,,,,,,,,,
 "80145311","product",,,,,,,,,,,,,,,,,
 "13493718","product",,,,,,,,,,,,,,,,,
 "90209763","product",,,,,,,,,,,,,,,,,
 "89969510","product",,,,,,,,,,,,,,,,,
 "14940706","product",,,,,,,,,,,,,,,,,
 "81491346","product",,,,,,,,,,,,,,,,,
 "78389916","product",,,,,,,,,,,,,,,,,
 "13356868","product",,,,,,,,,,,,,,,,,
 "13532749","product",,,,,,,,,,,,,,,,,
 "54025054","product",,,,,,,,,,,,,,,,,
 "78390016","product",,,,,,,,,,,,,,,,,
 "87545451","product",,,,,,,,,,,,,,,,,
 "15498971","product",,,,,,,,,,,,,,,,,
 "50367376","product",,,,,,,,,,,,,,,,,
 "81425934","product",,,,,,,,,,,,,,,,,
 "14768036","product",,,,,,,,,,,,,,,,,
 "87543910","product",,,,,,,,,,,,,,,,,
 "81406359","product",,,,,,,,,,,,,,,,,
 "87716922","product",,,,,,,,,,,,,,,,,
 "81504867","product",,,,,,,,,,,,,,,,,
 "12955090","product",,,,,,,,,,,,,,,,,
 "47106165","product",,,,,,,,,,,,,,,,,
 "81327812","product",,,,,,,,,,,,,,,,,
 "87909697","product",,,,,,,,,,,,,,,,,
 "54009019","product",,,,,,,,,,,,,,,,,
 "79610400","product",,,,,,,,,,,,,,,,,
 "54581353","product",,,,,,,,,,,,,,,,,
 "52573877","product",,,,,,,,,,,,,,,,,
 "50237908","product",,,,,,,,,,,,,,,,,
 "13353481","product",,,,,,,,,,,,,,,,,
 "81425942","product",,,,,,,,,,,,,,,,,
 "87716909","product",,,,,,,,,,,,,,,,,
 "81504865","product",,,,,,,,,,,,,,,,,
 "81608524","product",,,,,,,,,,,,,,,,,
 "52949134","product",,,,,,,,,,,,,,,,,
 "15557798","product",,,,,,,,,,,,,,,,,
 "51909761","product",,,,,,,,,,,,,,,,,
 "52023539","product",,,,,,,,,,,,,,,,,
 "14941795","product",,,,,,,,,,,,,,,,,
 "90209714","product",,,,,,,,,,,,,,,,,
 "81406354","product",,,,,,,,,,,,,,,,,
 "51909666","product",,,,,,,,,,,,,,,,,
 "81425008","product",,,,,,,,,,,,,,,,,
 "79283452","product",,,,,,,,,,,,,,,,,
 "81406366","product",,,,,,,,,,,,,,,,,
 "14940708","product",,,,,,,,,,,,,,,,,
 "14089423","product",,,,,,,,,,,,,,,,,
 "50262387","product",,,,,,,,,,,,,,,,,
 "89075736","product",,,,,,,,,,,,,,,,,
 "78389921","product",,,,,,,,,,,,,,,,,
 "90209897","product",,,,,,,,,,,,,,,,,
 "14770375","product",,,,,,,,,,,,,,,,,
 "13373098","product",,,,,,,,,,,,,,,,,
 "15004687","product",,,,,,,,,,,,,,,,,
 "81425783","product",,,,,,,,,,,,,,,,,
 "80937950","product",,,,,,,,,,,,,,,,,
 "83360333","product",,,,,,,,,,,,,,,,,
 "47105932","product",,,,,,,,,,,,,,,,,
 "47106256","product",,,,,,,,,,,,,,,,,
 "13333137","product",,,,,,,,,,,,,,,,,
 "12955093","product",,,,,,,,,,,,,,,,,
 "54581374","product",,,,,,,,,,,,,,,,,
 "90306587","product",,,,,,,,,,,,,,,,,
 "84266292","product",,,,,,,,,,,,,,,,,
 "15417514","product",,,,,,,,,,,,,,,,,
 "51107684","product",,,,,,,,,,,,,,,,,
 "81425916","product",,,,,,,,,,,,,,,,,
 "83348898","product",,,,,,,,,,,,,,,,,
 "81327817","product",,,,,,,,,,,,,,,,,
 "81425787","product",,,,,,,,,,,,,,,,,
 "13352909","product",,,,,,,,,,,,,,,,,
 "81425007","product",,,,,,,,,,,,,,,,,
 "87802051","product",,,,,,,,,,,,,,,,,
 "81425915","product",,,,,,,,,,,,,,,,,
 "81425948","product",,,,,,,,,,,,,,,,,
 "17074105","product",,,,,,,,,,,,,,,,,
 "54008977","product",,,,,,,,,,,,,,,,,
 "81504711","product",,,,,,,,,,,,,,,,,
 "81425010","product",,,,,,,,,,,,,,,,,
 "12955085","product",,,,,,,,,,,,,,,,,
 "54581362","product",,,,,,,,,,,,,,,,,
 "83360331","product",,,,,,,,,,,,,,,,,
 "31173183","product",,,,,,,,,,,,,,,,,
 "86795423","product",,,,,,,,,,,,,,,,,
 "53008657","product",,,,,,,,,,,,,,,,,
 "87166230","product",,,,,,,,,,,,,,,,,
 "13333440","product",,,,,,,,,,,,,,,,,
 "79691715","product",,,,,,,,,,,,,,,,,
 "54581349","product",,,,,,,,,,,,,,,,,
 "76550908","product",,,,,,,,,,,,,,,,,
 "81425003","product",,,,,,,,,,,,,,,,,
 "23974825","product",,,,,,,,,,,,,,,,,
 "14941794","product",,,,,,,,,,,,,,,,,
 "54212855","product",,,,,,,,,,,,,,,,,
 "80145310","product",,,,,,,,,,,,,,,,,
 "80145307","product",,,,,,,,,,,,,,,,,
 "81406361","product",,,,,,,,,,,,,,,,,
 "14905170","product",,,,,,,,,,,,,,,,,
 "77489778","product",,,,,,,,,,,,,,,,,
 "81425009","product",,,,,,,,,,,,,,,,,
 "14905175","product",,,,,,,,,,,,,,,,,
 "81406364","product",,,,,,,,,,,,,,,,,
 "78394437","product",,,,,,,,,,,,,,,,,
 "84271676","product",,,,,,,,,,,,,,,,,
 "15498972","product",,,,,,,,,,,,,,,,,
 "14847340","product",,,,,,,,,,,,,,,,,
 "47106541","product",,,,,,,,,,,,,,,,,
 "80139610","product",,,,,,,,,,,,,,,,,
 "14089424","product",,,,,,,,,,,,,,,,,
 "47106178","product",,,,,,,,,,,,,,,,,
 "47106238","product",,,,,,,,,,,,,,,,,
 "13206596","product",,,,,,,,,,,,,,,,,
 "14769150","product",,,,,,,,,,,,,,,,,
 "54009578","product",,,,,,,,,,,,,,,,,
 "87545496","product",,,,,,,,,,,,,,,,,
 "15416204","product",,,,,,,,,,,,,,,,,
 "87662990","product",,,,,,,,,,,,,,,,,
 "14836493","product",,,,,,,,,,,,,,,,,
 "15372926","product",,,,,,,,,,,,,,,,,
 "87663005","product",,,,,,,,,,,,,,,,,
 "81425808","product",,,,,,,,,,,,,,,,,
 "81425004","product",,,,,,,,,,,,,,,,,
 "84272128","product",,,,,,,,,,,,,,,,,
 "84272129","product",,,,,,,,,,,,,,,,,
 "14941473","product",,,,,,,,,,,,,,,,,
 "14941470","product",,,,,,,,,,,,,,,,,
 "76858718","product",,,,,,,,,,,,,,,,,
 "13493460","product",,,,,,,,,,,,,,,,,
 "84266279","product",,,,,,,,,,,,,,,,,
 "84271642","product",,,,,,,,,,,,,,,,,
 "13752627","product",,,,,,,,,,,,,,,,,
 "47106179","product",,,,,,,,,,,,,,,,,
 "53294162","product",,,,,,,,,,,,,,,,,
 "87662928","product",,,,,,,,,,,,,,,,,
 "84271673","product",,,,,,,,,,,,,,,,,
 "86795435","product",,,,,,,,,,,,,,,,,
 "83387127","product",,,,,,,,,,,,,,,,,
 "13493816","product",,,,,,,,,,,,,,,,,
 "87662992","product",,,,,,,,,,,,,,,,,
 "13373915","product",,,,,,,,,,,,,,,,,
 "15346420","product",,,,,,,,,,,,,,,,,
 "47969506","product",,,,,,,,,,,,,,,,,
 "47106012","product",,,,,,,,,,,,,,,,,
 "78431215","product",,,,,,,,,,,,,,,,,
 "14836501","product",,,,,,,,,,,,,,,,,
 "53207461","product",,,,,,,,,,,,,,,,,
 "78394160","product",,,,,,,,,,,,,,,,,
 "17173782","product",,,,,,,,,,,,,,,,,
 "47106186","product",,,,,,,,,,,,,,,,,
 "87662927","product",,,,,,,,,,,,,,,,,
 "78389917","product",,,,,,,,,,,,,,,,,
 "82039720","product",,,,,,,,,,,,,,,,,
 "15004279","product",,,,,,,,,,,,,,,,,
 "81425791","product",,,,,,,,,,,,,,,,,
 "86795419","product",,,,,,,,,,,,,,,,,
 "81504850","product",,,,,,,,,,,,,,,,,
 "81504874","product",,,,,,,,,,,,,,,,,
 "50259122","product",,,,,,,,,,,,,,,,,
 "78098797","product",,,,,,,,,,,,,,,,,
 "52934367","product",,,,,,,,,,,,,,,,,
 "87543907","product",,,,,,,,,,,,,,,,,
 "86415956","product",,,,,,,,,,,,,,,,,
 "15004280","product",,,,,,,,,,,,,,,,,
 "78394164","product",,,,,,,,,,,,,,,,,
 "15417526","product",,,,,,,,,,,,,,,,,
 "47110805","product",,,,,,,,,,,,,,,,,
 "54197226","product",,,,,,,,,,,,,,,,,
 "52018284","product",,,,,,,,,,,,,,,,,
 "52934324","product",,,,,,,,,,,,,,,,,
 "14767631","product",,,,,,,,,,,,,,,,,
 "52556612","product",,,,,,,,,,,,,,,,,
 "81608528","product",,,,,,,,,,,,,,,,,
 "81608523","product",,,,,,,,,,,,,,,,,
 "47796308","product",,,,,,,,,,,,,,,,,
 "84169728","product",,,,,,,,,,,,,,,,,
 "47106348","product",,,,,,,,,,,,,,,,,
 "15557794","product",,,,,,,,,,,,,,,,,
 "47969408","product",,,,,,,,,,,,,,,,,
 "90306545","product",,,,,,,,,,,,,,,,,
 "47106294","product",,,,,,,,,,,,,,,,,
 "52934320","product",,,,,,,,,,,,,,,,,
 "50436742","product",,,,,,,,,,,,,,,,,
 "52934400","product",,,,,,,,,,,,,,,,,
 "81504861","product",,,,,,,,,,,,,,,,,
 "47106229","product",,,,,,,,,,,,,,,,,
 "81504862","product",,,,,,,,,,,,,,,,,
 "50386993","product",,,,,,,,,,,,,,,,,
 "81491146","product",,,,,,,,,,,,,,,,,
 "87575792","product",,,,,,,,,,,,,,,,,
 "47795874","product",,,,,,,,,,,,,,,,,
 "47106180","product",,,,,,,,,,,,,,,,,
 "47970062","product",,,,,,,,,,,,,,,,,
 "86912175","product",,,,,,,,,,,,,,,,,
 "89075728","product",,,,,,,,,,,,,,,,,
 "89058750","product",,,,,,,,,,,,,,,,,
 "81504710","product",,,,,,,,,,,,,,,,,
 "13330135","product",,,,,,,,,,,,,,,,,
 "47106172","product",,,,,,,,,,,,,,,,,
 "47106357","product",,,,,,,,,,,,,,,,,
 "87544298","product",,,,,,,,,,,,,,,,,
 "13127561","product",,,,,,,,,,,,,,,,,
 "51966713","product",,,,,,,,,,,,,,,,,
 "84207187","product",,,,,,,,,,,,,,,,,
 "89075773","product",,,,,,,,,,,,,,,,,
 "87544299","product",,,,,,,,,,,,,,,,,
 "89058751","product",,,,,,,,,,,,,,,,,
 "89075770","product",,,,,,,,,,,,,,,,,
 "53082724","product",,,,,,,,,,,,,,,,,
 "89057467","product",,,,,,,,,,,,,,,,,
 "89178006","product",,,,,,,,,,,,,,,,,
 "13028013","product",,,,,,,,,,,,,,,,,
 "13400436","product",,,,,,,,,,,,,,,,,
 "84743513","product",,,,,,,,,,,,,,,,,
 "13028016","product",,,,,,,,,,,,,,,,,
 "52166398","product",,,,,,,,,,,,,,,,,
 "13027762","product",,,,,,,,,,,,,,,,,
 "78792103","product",,,,,,,,,,,,,,,,,
 "13105486","product",,,,,,,,,,,,,,,,,
 "90510619","product",,,,,,,,,,,,,,,,,
 "54409266","product",,,,,,,,,,,,,,,,,
 "54409268","product",,,,,,,,,,,,,,,,,
 "54409270","product",,,,,,,,,,,,,,,,,
 "78807484","product",,,,,,,,,,,,,,,,,
 "83477161","product",,,,,,,,,,,,,,,,,
 "14779731","product",,,,,,,,,,,,,,,,,
 "14766258","product",,,,,,,,,,,,,,,,,
 "14651428","product",,,,,,,,,,,,,,,,,
 "14711236","product",,,,,,,,,,,,,,,,,
 "16945597","product",,,,,,,,,,,,,,,,,
 "13347661","product",,,,,,,,,,,,,,,,,
 "13092365","product",,,,,,,,,,,,,,,,,
 "13027660","product",,,,,,,,,,,,,,,,,
 "13651985","product",,,,,,,,,,,,,,,,,
 "14775383","product",,,,,,,,,,,,,,,,,
 "50692355","product",,,,,,,,,,,,,,,,,
 "13010409","product",,,,,,,,,,,,,,,,,
 "86713914","product",,,,,,,,,,,,,,,,,
 "47814956","product",,,,,,,,,,,,,,,,,
 "90510703","product",,,,,,,,,,,,,,,,,
 "13601361","product",,,,,,,,,,,,,,,,,
 "50691833","product",,,,,,,,,,,,,,,,,
 "54581339","product",,,,,,,,,,,,,,,,,
 "13386137","product",,,,,,,,,,,,,,,,,
 "77427600","product",,,,,,,,,,,,,,,,,
 "14846553","product",,,,,,,,,,,,,,,,,
 "13458545","product",,,,,,,,,,,,,,,,,
 "89157901","product",,,,,,,,,,,,,,,,,
 "16503526","product",,,,,,,,,,,,,,,,,
 "79585349","product",,,,,,,,,,,,,,,,,
 "76593413","product",,,,,,,,,,,,,,,,,
 "13391884","product",,,,,,,,,,,,,,,,,
 "14651423","product",,,,,,,,,,,,,,,,,
 "52755832","product",,,,,,,,,,,,,,,,,
 "52023330","product",,,,,,,,,,,,,,,,,
 "13010665","product",,,,,,,,,,,,,,,,,
 "13127553","product",,,,,,,,,,,,,,,,,
 "77456922","product",,,,,,,,,,,,,,,,,
 "16503524","product",,,,,,,,,,,,,,,,,
 "82397107","product",,,,,,,,,,,,,,,,,
 "76593525","product",,,,,,,,,,,,,,,,,
 "13651996","product",,,,,,,,,,,,,,,,,
 "54422940","product",,,,,,,,,,,,,,,,,
 "13101056","product",,,,,,,,,,,,,,,,,
 "12945457","product",,,,,,,,,,,,,,,,,
 "78785562","product",,,,,,,,,,,,,,,,,
 "13373095","product",,,,,,,,,,,,,,,,,
 "13488691","product",,,,,,,,,,,,,,,,,
 "14766260","product",,,,,,,,,,,,,,,,,
 "13097217","product",,,,,,,,,,,,,,,,,
 "13127785","product",,,,,,,,,,,,,,,,,
 "79750659","product",,,,,,,,,,,,,,,,,
 "77334897","product",,,,,,,,,,,,,,,,,
 "13027650","product",,,,,,,,,,,,,,,,,
 "51857986","product",,,,,,,,,,,,,,,,,
 "13007982","product",,,,,,,,,,,,,,,,,
 "76624570","product",,,,,,,,,,,,,,,,,
 "14776138","product",,,,,,,,,,,,,,,,,
 "14770374","product",,,,,,,,,,,,,,,,,
 "12935537","product",,,,,,,,,,,,,,,,,
 "14777265","product",,,,,,,,,,,,,,,,,
 "13220934","product",,,,,,,,,,,,,,,,,
 "14766261","product",,,,,,,,,,,,,,,,,
 "12946477","product",,,,,,,,,,,,,,,,,
 "17295442","product",,,,,,,,,,,,,,,,,
 "14775848","product",,,,,,,,,,,,,,,,,
 "54422935","product",,,,,,,,,,,,,,,,,
 "13127562","product",,,,,,,,,,,,,,,,,
 "14779733","product",,,,,,,,,,,,,,,,,
 "13373290","product",,,,,,,,,,,,,,,,,
 "12946080","product",,,,,,,,,,,,,,,,,
 "13356875","product",,,,,,,,,,,,,,,,,
 "13105928","product",,,,,,,,,,,,,,,,,
 "14778917","product",,,,,,,,,,,,,,,,,
 "77453123","product",,,,,,,,,,,,,,,,,
 "13601490","product",,,,,,,,,,,,,,,,,
 "13220942","product",,,,,,,,,,,,,,,,,
 "78438050","product",,,,,,,,,,,,,,,,,
 "84887036","product",,,,,,,,,,,,,,,,,
 "77333573","product",,,,,,,,,,,,,,,,,
 "12946394","product",,,,,,,,,,,,,,,,,
 "14777266","product",,,,,,,,,,,,,,,,,
 "77334855","product",,,,,,,,,,,,,,,,,
 "16776316","product",,,,,,,,,,,,,,,,,
 "14770378","product",,,,,,,,,,,,,,,,,
 "13208822","product",,,,,,,,,,,,,,,,,
 "78778379","product",,,,,,,,,,,,,,,,,
 "78785563","product",,,,,,,,,,,,,,,,,
 "77334713","product",,,,,,,,,,,,,,,,,
 "76593286","product",,,,,,,,,,,,,,,,,
 "90510729","product",,,,,,,,,,,,,,,,,
 "12945459","product",,,,,,,,,,,,,,,,,
 "76593163","product",,,,,,,,,,,,,,,,,
 "12945458","product",,,,,,,,,,,,,,,,,
 "77640792","product",,,,,,,,,,,,,,,,,
 "16503523","product",,,,,,,,,,,,,,,,,
 "53338843","product",,,,,,,,,,,,,,,,,
 "87453209","product",,,,,,,,,,,,,,,,,
 "12946471","product",,,,,,,,,,,,,,,,,
 "14776132","product",,,,,,,,,,,,,,,,,
 "54422941","product",,,,,,,,,,,,,,,,,
 "81107157","product",,,,,,,,,,,,,,,,,
 "13090951","product",,,,,,,,,,,,,,,,,
 "13007248","product",,,,,,,,,,,,,,,,,
 "14775008","product",,,,,,,,,,,,,,,,,
 "54409276","product",,,,,,,,,,,,,,,,,
 "13127783","product",,,,,,,,,,,,,,,,,
 "13207339","product",,,,,,,,,,,,,,,,,
 "81505002","product",,,,,,,,,,,,,,,,,
 "13285746","product",,,,,,,,,,,,,,,,,
 "13010287","product",,,,,,,,,,,,,,,,,
 "14776644","product",,,,,,,,,,,,,,,,,
 "16773448","product",,,,,,,,,,,,,,,,,
 "14770379","product",,,,,,,,,,,,,,,,,
 "16271104","product",,,,,,,,,,,,,,,,,
 "14836495","product",,,,,,,,,,,,,,,,,
 "13285900","product",,,,,,,,,,,,,,,,,
 "12992456","product",,,,,,,,,,,,,,,,,
 "16503531","product",,,,,,,,,,,,,,,,,
 "50725654","product",,,,,,,,,,,,,,,,,
 "53602172","product",,,,,,,,,,,,,,,,,
 "12946473","product",,,,,,,,,,,,,,,,,
 "13386138","product",,,,,,,,,,,,,,,,,
 "52023329","product",,,,,,,,,,,,,,,,,
 "82789055","product",,,,,,,,,,,,,,,,,
 "16503530","product",,,,,,,,,,,,,,,,,
 "12946485","product",,,,,,,,,,,,,,,,,
 "52392074","product",,,,,,,,,,,,,,,,,
 "50250720","product",,,,,,,,,,,,,,,,,
 "14777652","product",,,,,,,,,,,,,,,,,
 "54568036","product",,,,,,,,,,,,,,,,,
 "14779732","product",,,,,,,,,,,,,,,,,
 "12946472","product",,,,,,,,,,,,,,,,,
 "12946466","product",,,,,,,,,,,,,,,,,
 "78717830","product",,,,,,,,,,,,,,,,,
 "14765859","product",,,,,,,,,,,,,,,,,
 "87925063","product",,,,,,,,,,,,,,,,,
 "17295441","product",,,,,,,,,,,,,,,,,
 "81154869","product",,,,,,,,,,,,,,,,,
 "14775397","product",,,,,,,,,,,,,,,,,
 "81154870","product",,,,,,,,,,,,,,,,,
 "14770127","product",,,,,,,,,,,,,,,,,
 "85787729","product",,,,,,,,,,,,,,,,,
 "17294005","product",,,,,,,,,,,,,,,,,
 "14767599","product",,,,,,,,,,,,,,,,,
 "76592466","product",,,,,,,,,,,,,,,,,
 "13386290","product",,,,,,,,,,,,,,,,,
 "88283029","product",,,,,,,,,,,,,,,,,
 "16945594","product",,,,,,,,,,,,,,,,,
 "77489779","product",,,,,,,,,,,,,,,,,
 "87255330","product",,,,,,,,,,,,,,,,,
 "54409661","product",,,,,,,,,,,,,,,,,
 "90306479","product",,,,,,,,,,,,,,,,,
 "84115503","product",,,,,,,,,,,,,,,,,
 "13101050","product",,,,,,,,,,,,,,,,,
 "16503525","product",,,,,,,,,,,,,,,,,
 "13391893","product",,,,,,,,,,,,,,,,,
 "12946470","product",,,,,,,,,,,,,,,,,
 "14766257","product",,,,,,,,,,,,,,,,,
 "87255329","product",,,,,,,,,,,,,,,,,
 "78675402","product",,,,,,,,,,,,,,,,,
 "77335001","product",,,,,,,,,,,,,,,,,
 "16261496","product",,,,,,,,,,,,,,,,,
 "12936264","product",,,,,,,,,,,,,,,,,
 "13206962","product",,,,,,,,,,,,,,,,,
 "16503528","product",,,,,,,,,,,,,,,,,
 "85157939","product",,,,,,,,,,,,,,,,,
 "89547715","product",,,,,,,,,,,,,,,,,
 "15415116","product",,,,,,,,,,,,,,,,,
 "13092364","product",,,,,,,,,,,,,,,,,
 "79520781","product",,,,,,,,,,,,,,,,,
 "14836489","product",,,,,,,,,,,,,,,,,
 "16759958","product",,,,,,,,,,,,,,,,,
 "14767962","product",,,,,,,,,,,,,,,,,
 "13207519","product",,,,,,,,,,,,,,,,,
 "13207518","product",,,,,,,,,,,,,,,,,
 "12946467","product",,,,,,,,,,,,,,,,,
 "13651991","product",,,,,,,,,,,,,,,,,
 "54422939","product",,,,,,,,,,,,,,,,,
 "50296673","product",,,,,,,,,,,,,,,,,
 "13127555","product",,,,,,,,,,,,,,,,,
 "14755726","product",,,,,,,,,,,,,,,,,
 "90209839","product",,,,,,,,,,,,,,,,,
 "54409664","product",,,,,,,,,,,,,,,,,
 "76592918","product",,,,,,,,,,,,,,,,,
 "76593544","product",,,,,,,,,,,,,,,,,
 "15367083","product",,,,,,,,,,,,,,,,,
 "54509637","product",,,,,,,,,,,,,,,,,
 "54422943","product",,,,,,,,,,,,,,,,,
 "14777931","product",,,,,,,,,,,,,,,,,
 "76624571","product",,,,,,,,,,,,,,,,,
 "54409272","product",,,,,,,,,,,,,,,,,
 "14769016","product",,,,,,,,,,,,,,,,,
 "13652417","product",,,,,,,,,,,,,,,,,
 "85833477","product",,,,,,,,,,,,,,,,,
 "53586314","product",,,,,,,,,,,,,,,,,
 "13651989","product",,,,,,,,,,,,,,,,,
 "78613402","product",,,,,,,,,,,,,,,,,
 "14776175","product",,,,,,,,,,,,,,,,,
 "16503532","product",,,,,,,,,,,,,,,,,
 "90510769","product",,,,,,,,,,,,,,,,,
 "78694687","product",,,,,,,,,,,,,,,,,
 "13016243","product",,,,,,,,,,,,,,,,,
 "12935714","product",,,,,,,,,,,,,,,,,
 "13027760","product",,,,,,,,,,,,,,,,,
 "76557325","product",,,,,,,,,,,,,,,,,
 "16343113","product",,,,,,,,,,,,,,,,,
 "54571053","product",,,,,,,,,,,,,,,,,
 "13651994","product",,,,,,,,,,,,,,,,,
 "13207338","product",,,,,,,,,,,,,,,,,
 "14776514","product",,,,,,,,,,,,,,,,,
 "88912663","product",,,,,,,,,,,,,,,,,
 "14777702","product",,,,,,,,,,,,,,,,,
 "13386287","product",,,,,,,,,,,,,,,,,
 "87841681","product",,,,,,,,,,,,,,,,,
 "12945462","product",,,,,,,,,,,,,,,,,
 "12946278","product",,,,,,,,,,,,,,,,,
 "16271103","product",,,,,,,,,,,,,,,,,
 "76550461","product",,,,,,,,,,,,,,,,,
 "14778883","product",,,,,,,,,,,,,,,,,
 "13028378","product",,,,,,,,,,,,,,,,,
 "90306544","product",,,,,,,,,,,,,,,,,
 "86262110","product",,,,,,,,,,,,,,,,,
 "79750658","product",,,,,,,,,,,,,,,,,
 "13052005","product",,,,,,,,,,,,,,,,,
 "50276649","product",,,,,,,,,,,,,,,,,
 "80636719","product",,,,,,,,,,,,,,,,,
 "81504650","product",,,,,,,,,,,,,,,,,
 "13783776","product",,,,,,,,,,,,,,,,,
 "87924375","product",,,,,,,,,,,,,,,,,
 "78613383","product",,,,,,,,,,,,,,,,,
 "54360393","product",,,,,,,,,,,,,,,,,
 "14772967","product",,,,,,,,,,,,,,,,,
 "13474198","product",,,,,,,,,,,,,,,,,
 "89186752","product",,,,,,,,,,,,,,,,,
 "12935757","product",,,,,,,,,,,,,,,,,
 "14384811","product",,,,,,,,,,,,,,,,,
 "54409658","product",,,,,,,,,,,,,,,,,
 "14779729","product",,,,,,,,,,,,,,,,,
 "50286790","product",,,,,,,,,,,,,,,,,
 "81485638","product",,,,,,,,,,,,,,,,,
